m,StockCode,revenue,cnt_cus,cnt_pro
2011-10-01,20775,50.75,2,31
2011-10-01,20777,55.78,5,34
2011-10-01,20780,10.79,1,1
2011-10-01,20781,10.98,1,2
2011-10-01,20794,17.849999999999998,2,7
2011-10-01,20795,-2.1,1,-1
2011-10-01,20796,3.29,0,1
2011-10-01,20802,16.5,3,10
2011-10-01,20819,22.46,0,5
2011-10-01,20828,217.06,12,70
2011-10-01,20829,201.13,13,96
2011-10-01,20830,4.2,1,2
2011-10-01,20832,40.62,5,94
2011-10-01,20835,9.96,2,12
2011-10-01,20836,24.900000000000002,3,30
2011-10-01,20837,14.940000000000001,2,18
2011-10-01,20838,48.86,6,46
2011-10-01,20839,89.3,6,-18
2011-10-01,20840,50.01,3,3
2011-10-01,20846,42.9,2,37
2011-10-01,20847,3.75,1,1
2011-10-01,20848,2.95,1,1
2011-10-01,20866,91.13,7,70
2011-10-01,20867,8.75,3,7
2011-10-01,20868,10.530000000000001,5,27
2011-10-01,20869,10.14,6,26
2011-10-01,20886,33.38,4,16
2011-10-01,20893,61.06,4,23
2011-10-01,20894,5.9,2,2
2011-10-01,20898,14.75,1,5
2011-10-01,20903,12.7,2,2
2011-10-01,20914,1154.71,65,393
2011-10-01,20931,2.95,1,1
2011-10-01,20932,7.46,0,1
2011-10-01,20933,11.8,2,4
2011-10-01,20934,70.85000000000001,2,13
2011-10-01,20956,163.39,10,122
2011-10-01,20961,148.31,14,108
2011-10-01,20963,139.2,12,92
2011-10-01,20967,7.46,0,2
2011-10-01,20969,1449.44,37,402
2011-10-01,20970,793.43,33,213
2011-10-01,20971,2533.86,50,2282
2011-10-01,20972,903.82,51,691
2011-10-01,20973,367.05,45,537
2011-10-01,20974,600.9,48,902
2011-10-01,20975,914.4,49,1488
2011-10-01,20977,113.03,10,73
2011-10-01,20978,423.02,18,354
2011-10-01,20979,404.15000000000003,24,336
2011-10-01,20981,114.61,18,133
2011-10-01,20982,232.26999999999998,22,265
2011-10-01,20983,212.51,28,239
2011-10-01,20984,56.25999999999999,17,206
2011-10-01,20985,153.34,9,134
2011-10-01,20986,260.22999999999996,8,226
2011-10-01,20992,173.23,31,441
2011-10-01,20996,107.36,19,528
2011-10-01,20997,8.26,0,2
2011-10-01,20998,26.7,2,10
2011-10-01,21000,9.870000000000001,0,3
2011-10-01,21001,8.26,0,2
2011-10-01,21002,8.5,1,2
2011-10-01,21012,194.94,12,89
2011-10-01,21014,215.61999999999998,21,602
2011-10-01,21015,144.67999999999998,15,430
2011-10-01,21025,4.96,2,3
2011-10-01,21026,29.88,4,21
2011-10-01,21027,8.75,3,7
2011-10-01,21028,19.759999999999998,3,10
2011-10-01,21030,5.0,3,4
2011-10-01,21031,6.21,3,4
2011-10-01,21032,6.17,2,3
2011-10-01,21034,219.45,93,231
2011-10-01,21035,467.15,15,153
2011-10-01,21039,144.18,10,54
2011-10-01,21041,41.300000000000004,9,14
2011-10-01,21042,35.7,2,6
2011-10-01,21055,207.17999999999998,9,18
2011-10-01,21056,16.63,1,1
2011-10-01,21058,44.059999999999995,10,50
2011-10-01,21059,34.0,7,40
2011-10-01,21060,28.83,4,33
2011-10-01,21061,2.55,1,3
2011-10-01,21062,16.15,4,19
2011-10-01,21063,29.75,4,35
2011-10-01,21064,95.34,3,20
2011-10-01,21065,52.71,1,11
2011-10-01,21066,43.71,4,34
2011-10-01,21067,1.25,1,7
2011-10-01,21068,47.18,7,30
2011-10-01,21070,307.31,12,270
2011-10-01,21071,233.12,11,59
2011-10-01,21078,26.009999999999998,6,-183
2011-10-01,21080,690.17,57,794
2011-10-01,21084,29.209999999999997,7,83
2011-10-01,21086,222.37,19,321
2011-10-01,21088,2.04,2,4
2011-10-01,21090,64.22999999999999,7,-95
2011-10-01,21094,376.38,23,486
2011-10-01,21096,2.44,2,4
2011-10-01,21098,671.49,9,594
2011-10-01,21106,75.84,2,28
2011-10-01,21107,205.66,5,74
2011-10-01,21108,605.09,38,710
2011-10-01,21109,98.19,2,15
2011-10-01,21110,268.23,4,57
2011-10-01,21111,151.68,2,56
2011-10-01,21112,936.16,9,320
2011-10-01,21114,121.2,8,100
2011-10-01,21115,929.35,11,159
2011-10-01,21116,454.94,13,80
2011-10-01,21117,16.25,2,13
2011-10-01,21121,831.4100000000001,31,706
2011-10-01,21122,498.67,25,397
2011-10-01,21123,179.83,11,161
2011-10-01,21124,332.46,18,265
2011-10-01,21125,153.75,10,123
2011-10-01,21126,52.46,2,41
2011-10-01,21128,56.790000000000006,2,5
2011-10-01,21129,44.33,2,4
2011-10-01,21131,46.54,3,10
2011-10-01,21132,29.75,4,7
2011-10-01,21135,207.87,13,123
2011-10-01,21136,931.1999999999999,37,576
2011-10-01,21137,2226.7200000000003,29,628
2011-10-01,21147,138.93,4,72
2011-10-01,21154,588.27,19,413
2011-10-01,21155,743.74,25,217
2011-10-01,21156,605.53,23,337
2011-10-01,21157,6.300000000000001,1,3
2011-10-01,21158,145.02999999999997,19,357
2011-10-01,21159,112.49,10,281
2011-10-01,21162,150.48999999999998,17,371
2011-10-01,21163,107.37,22,183
2011-10-01,21164,218.19000000000003,13,73
2011-10-01,21165,334.92,28,192
2011-10-01,21166,1773.23,63,887
2011-10-01,21167,39.69,4,182
2011-10-01,21169,559.49,30,309
2011-10-01,21172,388.72999999999996,35,257
2011-10-01,21174,984.9,31,529
2011-10-01,21175,2090.02,57,937
2011-10-01,21181,4138.7300000000005,91,1940
2011-10-01,21189,9.9,1,6
2011-10-01,21190,0.0,0,48
2011-10-01,21191,58.8,6,28
2011-10-01,21192,526.4,8,228
2011-10-01,21194,33.8,5,52
2011-10-01,21196,1.65,1,1
2011-10-01,21197,1.63,0,1
2011-10-01,21198,3.29,0,1
2011-10-01,21200,238.50000000000003,5,162
2011-10-01,21201,327.90000000000003,5,154
2011-10-01,21204,52.78,4,30
2011-10-01,21205,12.469999999999999,1,3
2011-10-01,21206,108.88000000000001,5,64
2011-10-01,21207,293.65999999999997,17,184
2011-10-01,21208,29.25,4,80
2011-10-01,21209,28.08,4,72
2011-10-01,21210,612.87,28,415
2011-10-01,21211,348.06,5,237
2011-10-01,21212,1193.25,85,2023
2011-10-01,21213,844.16,54,1359
2011-10-01,21215,74.44999999999999,5,129
2011-10-01,21216,434.82,14,70
2011-10-01,21217,516.35,15,41
2011-10-01,21218,417.37,13,79
2011-10-01,21219,44.88,4,33
2011-10-01,21220,26.05,3,16
2011-10-01,21221,4.92,0,2
2011-10-01,21222,28.55,3,18
2011-10-01,21224,137.8,11,120
2011-10-01,21226,1.25,1,1
2011-10-01,21231,680.19,31,543
2011-10-01,21232,1307.95,41,1020
2011-10-01,21238,131.27,18,137
2011-10-01,21239,175.26,13,186
2011-10-01,21240,103.58,11,98
2011-10-01,21242,479.15,14,307
2011-10-01,21243,312.64,11,192
2011-10-01,21244,21.7,2,15
2011-10-01,21245,108.16,7,64
2011-10-01,21248,19.24,7,12
2011-10-01,21249,146.95000000000002,8,45
2011-10-01,21250,23.490000000000002,1,7
2011-10-01,21251,20.650000000000002,2,7
2011-10-01,21253,46.980000000000004,1,14
2011-10-01,21257,578.37,16,55
2011-10-01,21258,813.72,13,56
2011-10-01,21259,482.09000000000003,20,79
2011-10-01,21260,296.54,5,94
2011-10-01,21261,91.45000000000002,7,31
2011-10-01,21262,141.60000000000002,9,48
2011-10-01,21263,78.0,9,40
2011-10-01,21264,31.2,7,16
2011-10-01,21265,74.1,4,38
2011-10-01,21269,34.0,3,4
2011-10-01,21270,12.75,1,1
2011-10-01,21277,43.9,2,2
2011-10-01,21284,40.56,2,24
2011-10-01,21285,56.63000000000001,3,26
2011-10-01,21286,132.32,4,50
2011-10-01,21287,43.32,5,114
2011-10-01,21288,173.07,6,39
2011-10-01,21289,40.0,2,32
2011-10-01,21291,13.6,1,16
2011-10-01,21293,23.1,3,11
2011-10-01,21294,23.37,4,36
2011-10-01,21306,20.689999999999998,7,61
2011-10-01,21311,2.03,4,103
2011-10-01,21313,244.05999999999997,15,292
2011-10-01,21314,697.0300000000001,25,299
2011-10-01,21317,35.150000000000006,2,7
2011-10-01,21326,423.33000000000004,23,679
2011-10-01,21327,150.06,23,86
2011-10-01,21328,197.85999999999999,30,106
2011-10-01,21329,163.21,23,85
2011-10-01,21331,25.5,2,2
2011-10-01,21340,748.8,29,64
2011-10-01,21344,9.949999999999996,1,1
2011-10-01,21349,33.75,4,5
2011-10-01,21351,60.75,5,9
2011-10-01,21352,414.85,13,131
2011-10-01,21354,55.3,4,50
2011-10-01,21355,11.25,3,9
2011-10-01,21356,69.34,3,75
2011-10-01,21358,42.0,6,42
2011-10-01,21364,6.75,1,1
2011-10-01,21365,8.25,2,11
2011-10-01,21366,41.449999999999996,0,5
2011-10-01,21367,23.88,7,15
2011-10-01,21368,6.75,5,9
2011-10-01,21369,1.25,1,1
2011-10-01,21371,7.5,4,10
2011-10-01,21372,6.0,3,8
2011-10-01,21373,45.75,6,61
2011-10-01,21374,11.21,3,4
2011-10-01,21375,5.45,1,1
2011-10-01,21376,27.25,2,5
2011-10-01,21377,23.08,3,12
2011-10-01,21378,37.93,3,21
2011-10-01,21379,62.26,4,44
2011-10-01,21380,682.4100000000001,19,247
2011-10-01,21381,138.5,11,70
2011-10-01,21382,65.25,6,87
2011-10-01,21383,5.0,0,4
2011-10-01,21385,214.83999999999997,17,250
2011-10-01,21386,20.900000000000002,5,110
2011-10-01,21389,5.1,1,6
2011-10-01,21390,495.24000000000007,11,439
2011-10-01,21391,11.25,3,15
2011-10-01,21394,5.85,4,57
2011-10-01,21395,5.85,4,-23
2011-10-01,21400,15.78,8,109
2011-10-01,21401,11.52,8,91
2011-10-01,21402,9.899999999999999,7,-77
2011-10-01,21403,9.54,5,67
2011-10-01,21407,96.49,9,-2
2011-10-01,21408,130.07,8,23
2011-10-01,21411,251.82,19,52
2011-10-01,21415,62.790000000000006,2,27
2011-10-01,21417,29.119999999999997,1,10
2011-10-01,21418,20.26,1,7
2011-10-01,21420,6.63,0,1
2011-10-01,21422,353.35,7,457
2011-10-01,21424,126.07000000000001,4,1
2011-10-01,21425,25.060000000000002,1,6
2011-10-01,21426,65.58000000000001,2,30
2011-10-01,21427,40.660000000000004,3,18
2011-10-01,21428,509.48,10,116
2011-10-01,21429,380.53999999999996,28,188
2011-10-01,21430,744.56,23,186
2011-10-01,21439,38.67,4,29
2011-10-01,21441,14.379999999999999,2,16
2011-10-01,21442,12.75,2,15
2011-10-01,21446,23.67,4,17
2011-10-01,21448,8.25,3,5
2011-10-01,21452,185.08,10,56
2011-10-01,21454,3.4,2,4
2011-10-01,21455,8.5,1,10
2011-10-01,21462,26.79,2,3
2011-10-01,21463,346.75,15,65
2011-10-01,21464,120.25,12,29
2011-10-01,21465,82.42,7,20
2011-10-01,21466,26.25,4,7
2011-10-01,21467,22.5,1,6
2011-10-01,21468,18.71,2,4
2011-10-01,21469,26.25,2,7
2011-10-01,21470,56.13,8,12
2011-10-01,21471,122.51,5,35
2011-10-01,21473,39.9,2,2
2011-10-01,21476,44.849999999999994,2,3
2011-10-01,21479,1909.48,56,364
2011-10-01,21481,1290.65,54,345
2011-10-01,21484,1081.16,49,232
2011-10-01,21485,1459.13,73,279
2011-10-01,21494,814.38,24,548
2011-10-01,21495,259.5,14,675
2011-10-01,21497,607.5,28,1575
2011-10-01,21498,357.0,30,850
2011-10-01,21499,168.0,17,400
2011-10-01,21500,186.0,17,450
2011-10-01,21503,10.5,1,25
2011-10-01,21504,140.17,10,347
2011-10-01,21506,317.24,26,820
2011-10-01,21507,131.81,21,307
2011-10-01,21508,84.79,13,197
2011-10-01,21509,122.45,15,295
2011-10-01,21519,80.64,10,192
2011-10-01,21520,10.91,1,25
2011-10-01,21523,1123.52,35,138
2011-10-01,21524,758.58,32,92
2011-10-01,21528,147.85,5,23
2011-10-01,21530,37.13,9,47
2011-10-01,21531,609.1500000000001,15,277
2011-10-01,21533,326.25,14,71
2011-10-01,21534,159.9,14,34
2011-10-01,21535,896.6999999999999,28,394
2011-10-01,21537,47.25,4,11
2011-10-01,21539,423.0,15,-23
2011-10-01,21544,140.54,9,176
2011-10-01,21555,37.980000000000004,2,15
2011-10-01,21557,80.60000000000001,3,20
2011-10-01,21558,587.86,28,226
2011-10-01,21559,1010.54,27,436
2011-10-01,21561,497.29,11,223
2011-10-01,21562,16.25,2,13
2011-10-01,21563,58.120000000000005,2,12
2011-10-01,21564,20.650000000000002,4,7
2011-10-01,21576,68.42,6,28
2011-10-01,21577,123.34,13,50
2011-10-01,21578,18.0,3,24
2011-10-01,21579,36.46,4,15
2011-10-01,21580,36.46,3,15
2011-10-01,21581,54.92,3,22
2011-10-01,21584,141.9,17,86
2011-10-01,21586,0.0,0,96
2011-10-01,21587,119.85,8,95
2011-10-01,21588,294.6,15,124
2011-10-01,21591,553.89,27,465
2011-10-01,21592,177.5,23,142
2011-10-01,21613,140.10000000000002,4,54
2011-10-01,21615,174.54,21,126
2011-10-01,21616,195.79,17,143
2011-10-01,21617,169.07999999999998,19,120
2011-10-01,21618,177.6,14,55
2011-10-01,21619,265.07,24,99
2011-10-01,21620,166.58,24,110
2011-10-01,21621,904.01,33,104
2011-10-01,21622,59.400000000000006,6,-33
2011-10-01,21623,169.14999999999998,14,17
2011-10-01,21624,124.95,9,21
2011-10-01,21625,230.53,9,33
2011-10-01,21626,13.88,3,6
2011-10-01,21627,74.02,3,-28
2011-10-01,21628,261.6,4,20
2011-10-01,21629,109.14,4,14
2011-10-01,21630,246.89000000000001,5,29
2011-10-01,21633,12.75,1,1
2011-10-01,21634,18.72,1,48
2011-10-01,21636,92.25,13,101
2011-10-01,21637,1.25,1,1
2011-10-01,21638,21.0,2,10
2011-10-01,21640,141.16,6,178
2011-10-01,21642,193.42999999999998,18,529
2011-10-01,21643,17.5,2,14
2011-10-01,21644,5.0,2,4
2011-10-01,21647,2.1,1,1
2011-10-01,21648,226.01,7,175
2011-10-01,21650,69.73,7,303
2011-10-01,21658,-7.9,1,-2
2011-10-01,21664,11.25,1,3
2011-10-01,21666,6.5,1,10
2011-10-01,21668,590.64,27,374
2011-10-01,21669,465.71999999999997,27,300
2011-10-01,21670,469.22999999999996,19,283
2011-10-01,21671,392.38,24,246
2011-10-01,21672,474.22999999999996,28,289
2011-10-01,21673,571.5,27,382
2011-10-01,21675,33.29,2,41
2011-10-01,21676,16.299999999999997,1,10
2011-10-01,21677,69.7,5,82
2011-10-01,21678,6.7299999999999995,1,7
2011-10-01,21679,129.77,8,149
2011-10-01,21680,65.31,6,75
2011-10-01,21682,227.70000000000002,9,46
2011-10-01,21683,203.33,7,67
2011-10-01,21684,28.809999999999995,4,32
2011-10-01,21686,39.95,1,1
2011-10-01,21688,41.190000000000005,2,13
2011-10-01,21689,63.75,3,17
2011-10-01,21693,233.05,8,79
2011-10-01,21694,17.700000000000003,1,6
2011-10-01,21695,200.49,6,67
2011-10-01,21696,-29.500000000000007,2,-10
2011-10-01,21698,24.39,3,53
2011-10-01,21700,22.95,2,27
2011-10-01,21703,173.37,23,406
2011-10-01,21704,460.25,26,569
2011-10-01,21705,173.14000000000001,11,94
2011-10-01,21706,125.31,8,26
2011-10-01,21707,44.67,4,7
2011-10-01,21708,205.10000000000002,3,42
2011-10-01,21709,43.900000000000006,2,10
2011-10-01,21710,68.71000000000001,4,14
2011-10-01,21711,205.16000000000003,2,41
2011-10-01,21713,29.19,4,11
2011-10-01,21714,103.83,1,39
2011-10-01,21715,83.72999999999999,5,30
2011-10-01,21716,52.989999999999995,4,17
2011-10-01,21718,33.55,4,22
2011-10-01,21719,6.52,0,4
2011-10-01,21721,4.25,2,5
2011-10-01,21722,7.4399999999999995,3,6
2011-10-01,21723,11.829999999999998,1,13
2011-10-01,21724,15.229999999999999,3,17
2011-10-01,21725,2.55,1,3
2011-10-01,21726,5.95,3,7
2011-10-01,21730,84.27000000000001,4,15
2011-10-01,21731,1669.8700000000001,49,943
2011-10-01,21733,1274.75,57,449
2011-10-01,21738,11.8,2,6
2011-10-01,21739,116.57000000000001,6,44
2011-10-01,21741,53.1,4,18
2011-10-01,21742,119.0,11,20
2011-10-01,21744,467.6,18,162
2011-10-01,21745,364.19,21,97
2011-10-01,21746,48.51,5,33
2011-10-01,21747,14.92,2,10
2011-10-01,21749,4.2,2,2
2011-10-01,21750,6.300000000000001,2,3
2011-10-01,21754,981.77,47,157
2011-10-01,21755,683.8,36,112
2011-10-01,21756,243.75,13,39
2011-10-01,21758,50.28,2,5
2011-10-01,21761,0.0,0,-2
2011-10-01,21770,688.02,45,137
2011-10-01,21773,78.51,6,57
2011-10-01,21774,152.49,5,124
2011-10-01,21775,69.72,7,49
2011-10-01,21786,43.2,5,80
2011-10-01,21787,472.57,14,559
2011-10-01,21788,153.95,8,215
2011-10-01,21789,75.1,7,94
2011-10-01,21790,1329.6599999999999,88,1590
2011-10-01,21791,871.41,53,680
2011-10-01,21793,208.47,6,51
2011-10-01,21794,298.88,9,83
2011-10-01,21801,10.5,4,30
2011-10-01,21802,259.1,19,572
2011-10-01,21803,241.73,15,519
2011-10-01,21804,177.2,8,-34
2011-10-01,21807,26.439999999999998,8,61
2011-10-01,21808,211.2,5,60
2011-10-01,21809,366.63,23,734
2011-10-01,21810,713.03,34,1488
2011-10-01,21811,881.01,41,2010
2011-10-01,21812,425.5,5,112
2011-10-01,21813,535.9,6,136
2011-10-01,21814,5.8,1,4
2011-10-01,21815,31.939999999999998,4,20
2011-10-01,21816,20.299999999999997,2,14
2011-10-01,21817,197.48,21,500
2011-10-01,21818,251.16,25,644
2011-10-01,21819,192.01999999999998,23,486
2011-10-01,21820,168.18,7,46
2011-10-01,21821,161.21,8,42
2011-10-01,21822,78.32,5,80
2011-10-01,21823,306.34999999999997,29,555
2011-10-01,21824,559.9399999999999,31,939
2011-10-01,21828,67.42,9,52
2011-10-01,21829,194.94,13,975
2011-10-01,21830,44.47,4,101
2011-10-01,21832,133.61,11,77
2011-10-01,21833,622.91,12,379
2011-10-01,21841,165.75,5,39
2011-10-01,21843,1124.49,26,95
2011-10-01,21844,867.0399999999998,8,332
2011-10-01,21845,80.58000000000001,5,102
2011-10-01,21846,38.11,2,5
2011-10-01,21847,4.95,1,1
2011-10-01,21849,18.189999999999998,2,3
2011-10-01,21850,19.8,4,4
2011-10-01,21851,28.09,3,5
2011-10-01,21864,194.81000000000003,5,86
2011-10-01,21865,14.56,3,5
2011-10-01,21866,63.550000000000004,10,46
2011-10-01,21867,27.42,6,20
2011-10-01,21868,6.58,1,2
2011-10-01,21870,0.0,0,-26
2011-10-01,21871,375.45,18,217
2011-10-01,21872,197.29,13,161
2011-10-01,21873,36.12,6,24
2011-10-01,21874,125.29,10,65
2011-10-01,21875,89.94,8,66
2011-10-01,21876,327.54,22,182
2011-10-01,21877,398.54,21,230
2011-10-01,21878,10.98,2,12
2011-10-01,21879,33.480000000000004,8,50
2011-10-01,21880,137.29000000000002,17,242
2011-10-01,21881,22.12,3,28
2011-10-01,21882,13.33,4,19
2011-10-01,21883,77.37,15,113
2011-10-01,21884,6.51,3,7
2011-10-01,21888,674.72,41,173
2011-10-01,21889,1250.4,65,959
2011-10-01,21890,361.57,25,105
2011-10-01,21891,1091.26,46,808
2011-10-01,21892,564.65,42,413
2011-10-01,21894,72.79,7,35
2011-10-01,21896,12.46,1,4
2011-10-01,21899,85.53,21,115
2011-10-01,21900,119.41,22,143
2011-10-01,21901,74.78,24,106
2011-10-01,21902,64.05,17,91
2011-10-01,21903,118.51,8,40
2011-10-01,21905,59.65,11,67
2011-10-01,21906,207.35999999999999,7,22
2011-10-01,21907,232.89000000000001,20,108
2011-10-01,21908,1216.84,32,713
2011-10-01,21911,0.0,0,1
2011-10-01,21912,558.3100000000001,27,138
2011-10-01,21913,183.71,5,48
2011-10-01,21914,1122.51,68,868
2011-10-01,21915,3839.9500000000003,95,3296
2011-10-01,21916,164.74,16,373
2011-10-01,21917,217.9,19,558
2011-10-01,21918,155.46,32,376
2011-10-01,21922,161.19,5,17
2011-10-01,21925,6.25,3,5
2011-10-01,21926,2.5,2,2
2011-10-01,21927,41.25,3,33
2011-10-01,21928,1056.14,41,442
2011-10-01,21929,1370.79,46,640
2011-10-01,21930,715.83,30,286
2011-10-01,21931,2495.46,49,1077
2011-10-01,21932,178.76999999999998,22,100
2011-10-01,21933,158.85,12,84
2011-10-01,21934,346.96,8,200
2011-10-01,21935,541.0,16,302
2011-10-01,21936,239.21,13,77
2011-10-01,21942,31.39,1,25
2011-10-01,21943,20.049999999999997,2,19
2011-10-01,21944,9.92,2,8
2011-10-01,21945,46.97,4,47
2011-10-01,21946,10.2,1,12
2011-10-01,21947,83.31,6,56
2011-10-01,21948,69.52,6,44
2011-10-01,21949,94.8,9,71
2011-10-01,21955,234.86,10,30
2011-10-01,21967,165.44,14,404
2011-10-01,21972,21.31,2,14
2011-10-01,21973,2.9,2,2
2011-10-01,21974,274.4,21,181
2011-10-01,21975,260.09999999999997,32,450
2011-10-01,21976,205.55,26,361
2011-10-01,21977,712.3,56,1414
2011-10-01,21980,310.87,21,869
2011-10-01,21981,92.28,14,212
2011-10-01,21982,145.85999999999999,16,330
2011-10-01,21983,140.25,12,359
2011-10-01,21984,103.85,18,255
2011-10-01,21985,192.25,27,467
2011-10-01,21986,119.94,13,294
2011-10-01,21987,116.74,17,160
2011-10-01,21988,145.07999999999998,17,156
2011-10-01,21989,173.29,24,169
2011-10-01,21990,396.07,26,252
2011-10-01,21991,77.99,10,44
2011-10-01,21992,447.61,40,270
2011-10-01,21993,334.5,21,195
2011-10-01,22023,19.27,3,41
2011-10-01,22024,71.33,11,163
2011-10-01,22025,101.35,7,257
2011-10-01,22026,50.28,7,108
2011-10-01,22027,102.4,19,236
2011-10-01,22028,78.8,9,172
2011-10-01,22029,322.83,32,825
2011-10-01,22031,5.04,1,12
2011-10-01,22032,15.120000000000001,3,36
2011-10-01,22035,4.1499999999999995,1,5
2011-10-01,22037,91.55,14,217
2011-10-01,22038,10.5,1,25
2011-10-01,22039,10.5,1,25
2011-10-01,22040,21.0,2,50
2011-10-01,22041,1112.84,15,405
2011-10-01,22042,25.2,3,60
2011-10-01,22043,69.48,14,356
2011-10-01,22044,84.36,18,444
2011-10-01,22045,406.5,23,1025
2011-10-01,22046,63.0,7,150
2011-10-01,22047,136.5,8,325
2011-10-01,22048,10.5,2,25
2011-10-01,22049,90.25,14,375
2011-10-01,22050,52.5,6,125
2011-10-01,22051,31.5,3,75
2011-10-01,22053,25.0,2,20
2011-10-01,22055,51.15,7,31
2011-10-01,22057,5.960000000000001,2,4
2011-10-01,22059,73.07,7,43
2011-10-01,22061,218.89999999999998,9,22
2011-10-01,22062,32.37,7,76
2011-10-01,22063,49.71000000000001,5,13
2011-10-01,22064,125.69,16,65
2011-10-01,22065,1216.76,34,2856
2011-10-01,22066,70.2,13,180
2011-10-01,22067,54.43,5,31
2011-10-01,22068,133.6,9,76
2011-10-01,22069,92.41,5,41
2011-10-01,22070,232.34,12,58
2011-10-01,22071,172.5,11,46
2011-10-01,22072,146.25,8,39
2011-10-01,22074,133.75,8,90
2011-10-01,22075,185.29,9,99
2011-10-01,22076,194.16,8,131
2011-10-01,22077,2375.66,79,1212
2011-10-01,22078,282.87,21,126
2011-10-01,22079,577.02,23,328
2011-10-01,22080,466.90999999999997,27,279
2011-10-01,22081,186.41,7,109
2011-10-01,22082,461.88,32,268
2011-10-01,22083,893.9200000000001,37,304
2011-10-01,22084,0.0,0,2
2011-10-01,22085,61.620000000000005,3,18
2011-10-01,22086,9419.390000000001,181,3189
2011-10-01,22087,0.0,0,6
2011-10-01,22089,57.120000000000005,4,18
2011-10-01,22090,736.73,31,227
2011-10-01,22091,279.72,26,696
2011-10-01,22092,28.08,14,72
2011-10-01,22093,227.60999999999999,27,573
2011-10-01,22094,93.09,20,175
2011-10-01,22095,231.0,14,227
2011-10-01,22096,46.26,19,108
2011-10-01,22097,207.06,18,515
2011-10-01,22098,340.68,22,847
2011-10-01,22099,178.2,18,441
2011-10-01,22100,31.2,6,80
2011-10-01,22101,221.94,5,369
2011-10-01,22102,313.68,1,782
2011-10-01,22103,248.48,3,524
2011-10-01,22104,53.449999999999996,3,35
2011-10-01,22105,273.43,1,251
2011-10-01,22106,212.1,3,131
2011-10-01,22107,248.82999999999998,5,71
2011-10-01,22108,33.36,2,10
2011-10-01,22109,679.26,25,162
2011-10-01,22110,444.92,30,134
2011-10-01,22111,2133.42,106,415
2011-10-01,22112,4263.6900000000005,100,822
2011-10-01,22113,2085.09,69,546
2011-10-01,22114,5051.51,100,905
2011-10-01,22115,252.25,20,275
2011-10-01,22116,31.01,9,35
2011-10-01,22117,44.25000000000001,2,199
2011-10-01,22118,137.11,12,25
2011-10-01,22119,257.15000000000003,16,37
2011-10-01,22120,258.76,12,25
2011-10-01,22121,309.13,22,-39
2011-10-01,22123,128.59,7,57
2011-10-01,22124,40.83,3,16
2011-10-01,22128,105.0,5,84
2011-10-01,22129,141.29999999999998,4,81
2011-10-01,22130,312.36,17,360
2011-10-01,22131,473.9,18,254
2011-10-01,22132,127.56,7,162
2011-10-01,22133,96.03999999999999,3,124
2011-10-01,22134,24.259999999999998,5,48
2011-10-01,22135,22.98,5,43
2011-10-01,22136,26.38,5,14
2011-10-01,22138,3111.75,118,617
2011-10-01,22139,3058.15,101,569
2011-10-01,22141,1683.04,78,812
2011-10-01,22142,1691.9099999999999,84,1215
2011-10-01,22144,2270.9700000000003,99,1082
2011-10-01,22147,1912.6799999999998,58,1436
2011-10-01,22148,9.98,1,4
2011-10-01,22149,2210.11,36,1112
2011-10-01,22150,590.4699999999999,48,302
2011-10-01,22151,273.09,31,607
2011-10-01,22152,162.78,20,353
2011-10-01,22153,205.76,16,487
2011-10-01,22154,230.86,18,536
2011-10-01,22155,221.04999999999998,17,498
2011-10-01,22156,175.19,14,185
2011-10-01,22158,1979.25,49,703
2011-10-01,22161,268.74,33,1146
2011-10-01,22162,12.14,2,4
2011-10-01,22163,244.53,14,267
2011-10-01,22164,35.400000000000006,2,12
2011-10-01,22165,249.91,3,17
2011-10-01,22166,77.47999999999999,2,5
2011-10-01,22167,102.81,3,11
2011-10-01,22169,996.34,33,103
2011-10-01,22170,329.90999999999997,15,45
2011-10-01,22171,84.63,8,18
2011-10-01,22173,540.69,27,143
2011-10-01,22174,429.78,14,190
2011-10-01,22175,440.78000000000003,20,154
2011-10-01,22176,405.38000000000005,16,114
2011-10-01,22178,4302.15,62,3319
2011-10-01,22179,551.89,15,73
2011-10-01,22180,500.89,17,36
2011-10-01,22181,28.759999999999998,3,32
2011-10-01,22182,148.5,8,30
2011-10-01,22185,247.26000000000002,10,154
2011-10-01,22186,510.78,39,242
2011-10-01,22187,912.91,44,441
2011-10-01,22188,415.45,11,155
2011-10-01,22189,1705.33,47,589
2011-10-01,22190,25.62,2,11
2011-10-01,22191,1005.66,41,120
2011-10-01,22192,693.23,29,83
2011-10-01,22193,1389.86,41,170
2011-10-01,22195,482.04,21,276
2011-10-01,22196,359.46999999999997,19,407
2011-10-01,22197,4778.77,102,5865
2011-10-01,22199,72.25,9,17
2011-10-01,22200,114.33,7,25
2011-10-01,22201,8.5,2,2
2011-10-01,22203,86.13,8,20
2011-10-01,22204,41.21,4,10
2011-10-01,22207,515.15,9,123
2011-10-01,22208,95.42,22,112
2011-10-01,22209,50.63,14,61
