d,StockCode,revenue,cnt_cus,cnt_pro,cnt_trans
2011-09-21,23156,4.13,0,1,1
2011-09-21,23157,39.52,2,19,2
2011-09-21,23158,8.26,1,2,2
2011-09-21,23159,24.9,2,10,5
2011-09-21,23160,45.0,1,36,1
2011-09-21,23162,22.46,1,5,2
2011-09-21,23163,9.92,0,2,2
2011-09-21,23164,49.56,2,9,3
2011-09-21,23165,-1.2599999999999998,2,-2,3
2011-09-21,23166,-3.33,2,-3,2
2011-09-21,23167,-1.66,1,-2,1
2011-09-21,23169,112.00999999999999,4,23,5
2011-09-21,23170,64.33,5,37,6
2011-09-21,23171,29.67,5,15,6
2011-09-21,23172,23.090000000000003,4,13,5
2011-09-21,23173,29.91,2,2,3
2011-09-21,23174,20.740000000000002,2,4,3
2011-09-21,23175,53.92,3,14,5
2011-09-21,23176,22.58,2,9,2
2011-09-21,23177,18.0,1,8,1
2011-09-21,23178,5.79,1,1,1
2011-09-21,23182,11.469999999999999,2,4,5
2011-09-21,23184,21.58,0,2,2
2011-09-21,23188,47.84,2,28,3
2011-09-21,23189,52.02,1,18,1
2011-09-21,23191,3.29,0,1,1
2011-09-21,23193,18.0,1,8,1
2011-09-21,23196,63.29,1,49,2
2011-09-21,23197,9.87,1,3,1
2011-09-21,23198,34.129999999999995,3,21,6
2011-09-21,23199,39.43000000000001,3,16,5
2011-09-21,23200,78.68,3,26,7
2011-09-21,23201,595.0,4,320,7
2011-09-21,23202,245.38,2,126,5
2011-09-21,23203,653.33,7,351,11
2011-09-21,23204,6.52,0,4,2
2011-09-21,23205,3.33,2,3,3
2011-09-21,23206,57.78,4,26,7
2011-09-21,23207,38.78,5,22,6
2011-09-21,23208,27.23,4,15,5
2011-09-21,23209,94.89,4,53,7
2011-09-21,23210,4.92,0,2,1
2011-09-21,23211,62.46,2,49,3
2011-09-21,23213,17.46,1,13,2
2011-09-21,23215,70.57,3,29,3
2011-09-21,23217,14.76,1,6,1
2011-09-21,23218,2.46,1,1,1
2011-09-21,23219,14.76,1,6,1
2011-09-21,23220,6.52,1,4,1
2011-09-21,23221,19.740000000000002,2,18,2
2011-09-21,23222,3.26,1,2,1
2011-09-21,23223,4.89,1,3,1
2011-09-21,23224,6.52,1,4,1
2011-09-21,23225,4.89,1,3,1
2011-09-21,23226,4.92,0,2,1
2011-09-21,23228,9.84,1,4,1
2011-09-21,23229,33.75,3,9,3
2011-09-21,23231,31.5,3,75,3
2011-09-21,23232,10.5,1,25,1
2011-09-21,23235,5.79,0,1,1
2011-09-21,23236,136.89,2,51,3
2011-09-21,23237,8.29,0,1,1
2011-09-21,23238,33.19,1,7,2
2011-09-21,23239,24.9,1,6,1
2011-09-21,23240,66.38,2,14,4
2011-09-21,23241,109.54,2,56,4
2011-09-21,23242,88.80000000000001,1,48,1
2011-09-21,23243,119.39999999999999,2,28,2
2011-09-21,23245,111.57,4,19,6
2011-09-21,23247,20.25,2,5,2
2011-09-21,23253,300.0,1,24,1
2011-09-21,23254,12.450000000000001,2,3,2
2011-09-21,23255,16.6,1,4,1
2011-09-21,23256,45.650000000000006,2,11,2
2011-09-21,23263,70.57,4,36,7
2011-09-21,23264,24.64,2,11,3
2011-09-21,23265,52.18,4,34,5
2011-09-21,23266,8.67,3,5,3
2011-09-21,23268,49.339999999999996,4,32,4
2011-09-21,23269,34.8,2,24,2
2011-09-21,23270,17.4,1,12,1
2011-09-21,23271,4.89,0,3,1
2011-09-21,23275,31.009999999999998,3,19,5
2011-09-21,23280,2.46,0,1,1
2011-09-21,23282,4.92,1,2,2
2011-09-21,23284,-15.75,2,1,3
2011-09-21,23285,3.26,0,2,2
2011-09-21,23286,1.63,0,1,1
2011-09-21,23287,10.059999999999999,1,10,2
2011-09-21,23293,26.56,4,32,4
2011-09-21,23294,13.28,2,16,2
2011-09-21,23295,16.57,4,18,6
2011-09-21,23296,51.12,3,36,6
2011-09-21,23298,118.21,5,19,8
2011-09-21,23299,29.96,2,7,2
2011-09-21,23300,56.07,2,31,4
2011-09-21,23301,151.94,4,82,7
2011-09-21,23306,37.72,2,25,3
2011-09-21,23307,31.4,3,52,5
2011-09-21,23308,1.25,0,1,1
2011-09-21,23309,8.75,1,7,3
2011-09-21,23310,0.83,1,1,1
2011-09-21,23311,35.56,2,13,3
2011-09-21,23312,16.6,1,4,1
2011-09-21,23313,131.37,4,23,7
2011-09-21,23316,19.96,0,1,1
2011-09-21,23318,14.94,1,6,1
2011-09-21,23319,14.94,1,6,1
2011-09-21,23320,34.68,1,12,1
2011-09-21,23321,69.3,3,42,3
2011-09-21,23322,111.66000000000001,3,34,4
2011-09-21,23323,100.73,6,47,7
2011-09-21,23324,4.13,0,1,1
2011-09-21,23325,6.58,0,2,1
2011-09-21,23326,8.29,0,1,1
2011-09-21,23327,31.869999999999997,1,49,2
2011-09-21,23328,282.94,3,55,9
2011-09-21,23329,29.68,2,16,4
2011-09-21,23330,15.0,1,12,1
2011-09-21,23331,34.01,2,53,3
2011-09-21,23332,69.26,3,38,4
2011-09-21,23333,17.46,1,13,2
2011-09-21,23334,40.269999999999996,2,59,4
2011-09-21,23340,39.6,1,24,1
2011-09-21,23341,326.03000000000003,3,41,4
2011-09-21,23342,309.40000000000003,3,40,3
2011-09-21,23343,76.75,5,30,8
2011-09-21,23344,91.37,7,39,10
2011-09-21,23345,-2.58,1,-4,2
2011-09-21,23346,7.5,2,6,2
2011-09-21,23347,-5.04,1,-5,2
2011-09-21,23348,24.96,2,12,2
2011-09-21,23349,22.38,1,15,3
2011-09-21,23350,7.38,0,3,3
2011-09-21,23351,19.92,1,14,3
2011-09-21,23352,5.0,1,4,1
2011-09-21,23353,24.810000000000002,2,27,3
2011-09-21,23354,11.59,1,13,2
2011-09-21,23355,248.39000000000001,9,49,10
2011-09-21,23356,137.41000000000003,9,22,10
2011-09-21,23358,67.5,3,18,3
2011-09-21,23373,16.4,2,20,2
2011-09-21,23374,19.659999999999997,1,22,3
2011-09-21,23375,16.4,2,20,2
2011-09-21,23376,28.909999999999997,2,73,3
2011-09-21,23377,4.9799999999999995,0,6,4
2011-09-21,23378,28.08,2,72,2
2011-09-21,23379,11.85,2,27,4
2011-09-21,23380,10.19,1,25,2
2011-09-21,23381,4.68,1,12,1
2011-09-21,23388,82.99000000000001,5,19,6
2011-09-21,23389,132.8,7,32,8
2011-09-21,23390,66.4,6,16,6
2011-09-21,23391,58.099999999999994,2,14,2
2011-09-21,23393,156.12,8,36,10
2011-09-21,23394,105.53,2,15,6
2011-09-21,23395,73.16,2,12,4
2011-09-21,23396,128.95,5,25,8
2011-09-21,23397,249.11,7,19,10
2011-09-21,23398,16.439999999999998,1,15,4
2011-09-21,23399,32.879999999999995,2,30,6
2011-09-21,23400,12.5,1,2,1
2011-09-21,23401,62.42,2,8,4
2011-09-21,23402,90.0,3,24,3
2011-09-21,23403,7.46,0,1,1
2011-09-21,23404,39.60000000000001,3,8,3
2011-09-21,23405,19.8,1,4,1
2011-09-21,23406,49.96,1,7,2
2011-09-21,23407,89.69,2,7,4
2011-09-21,23408,12.48,1,6,1
2011-09-21,23409,22.5,1,6,1
2011-09-21,23410,16.3,1,2,1
2011-09-21,23411,224.83999999999997,3,52,4
2011-09-21,23412,174.69,3,24,5
2011-09-21,23413,43.16,0,4,4
2011-09-21,23414,111.83,2,13,2
2011-09-21,23415,3.29,0,1,1
2011-09-21,23418,28.91,0,7,4
2011-09-21,23419,45.61,1,17,4
2011-09-21,23422,8.26,0,2,2
2011-09-21,23423,59.92,2,14,4
2011-09-21,23424,35.54,2,6,3
2011-09-21,23425,9.92,0,2,2
2011-09-21,23426,17.34,1,6,1
2011-09-21,23427,104.1,5,9,5
2011-09-21,23431,30.71,2,25,3
2011-09-21,23432,19.92,2,24,2
2011-09-21,23433,170.98000000000002,7,182,8
2011-09-21,23434,26.62,1,14,2
2011-09-21,23435,25.79,1,13,2
2011-09-21,23437,15.0,1,12,1
2011-09-21,23438,2.46,0,1,1
2011-09-21,23439,12.39,0,3,2
2011-09-21,23445,46.239999999999995,2,48,3
2011-09-21,23545,10.5,1,25,1
2011-09-21,23546,21.0,2,50,2
2011-09-21,23547,10.5,1,25,1
2011-09-21,23548,21.0,2,50,2
2011-09-21,23549,10.5,1,25,1
2011-09-21,23551,21.509999999999998,2,45,7
2011-09-21,23559,8.26,0,2,2
2011-09-21,23629,4.98,0,2,1
2011-09-21,23630,-2.99,1,-1,1
2011-09-21,35004B,5.79,0,1,1
2011-09-21,35471D,14.36,1,28,3
2011-09-21,35599D,35.400000000000006,2,12,2
2011-09-21,35648,1.63,0,1,1
2011-09-21,35649,7.38,0,3,2
2011-09-21,35651,39.6,2,24,2
2011-09-21,35810A,2.46,0,1,1
2011-09-21,35911A,3.32,1,4,1
2011-09-21,35954,3.28,0,4,1
2011-09-21,35961,9.78,0,6,1
2011-09-21,35970,65.34,3,30,5
2011-09-21,35971,9.84,1,4,1
2011-09-21,37340,18.72,1,48,1
2011-09-21,37495,15.0,1,4,1
2011-09-21,37500,24.869999999999997,1,3,2
2011-09-21,40016,82.1,2,-594,3
2011-09-21,44234,2.94,1,14,1
2011-09-21,46000M,21.7,2,14,2
2011-09-21,46000S,31.9,4,22,4
2011-09-21,46775D,16.58,0,2,2
2011-09-21,46776A,37.17,0,9,4
2011-09-21,46776B,61.95,0,15,5
2011-09-21,46776C,24.78,0,6,3
2011-09-21,46776D,20.65,0,5,2
2011-09-21,46776E,8.26,0,2,2
2011-09-21,46776F,57.82,0,14,5
2011-09-21,47310M,4.89,0,3,2
2011-09-21,47369B,5.79,0,1,1
2011-09-21,47480,16.45,1,5,2
2011-09-21,47504H,6.58,1,2,1
2011-09-21,47504K,16.060000000000002,1,14,2
2011-09-21,47559B,2.46,1,1,1
2011-09-21,47566,113.35,3,17,6
2011-09-21,47567B,17.85,1,3,1
2011-09-21,47578A,1.63,0,1,1
2011-09-21,47590A,37.93,2,5,3
2011-09-21,47591D,43.59,3,19,4
2011-09-21,47593B,6.64,1,8,5
2011-09-21,47599A,12.6,1,6,1
2011-09-21,48111,15.79,0,1,1
2011-09-21,48138,33.0,1,4,1
2011-09-21,48184,33.0,1,4,1
2011-09-21,48187,31.58,0,2,2
2011-09-21,48194,31.58,0,2,2
2011-09-21,51014A,37.58,2,58,3
2011-09-21,51014C,16.83,2,33,3
2011-09-21,51014L,19.32,2,36,3
2011-09-21,70006,3.29,0,1,1
2011-09-21,70007,3.29,0,1,1
2011-09-21,71053,22.5,1,6,1
2011-09-21,71279,5.79,0,1,1
2011-09-21,71477,13.26,1,2,1
2011-09-21,72586,3.3499999999999996,2,7,3
2011-09-21,72598,17.929999999999996,0,11,2
2011-09-21,72741,8.28,0,3,1
2011-09-21,72800C,4.96,0,1,1
2011-09-21,72800E,3.29,0,1,1
2011-09-21,72802C,12.54,0,2,2
2011-09-21,72807A,24.87,0,3,1
2011-09-21,72807C,41.870000000000005,1,7,2
2011-09-21,72816,7.38,1,3,2
2011-09-21,72817,32.599999999999994,1,20,4
2011-09-21,72818,1.63,1,1,1
2011-09-21,72819,4.96,0,1,1
2011-09-21,75011,7.9,1,10,1
2011-09-21,79066K,3.26,1,2,1
2011-09-21,79190A,0.83,0,1,1
2011-09-21,79190B,2.49,0,3,1
2011-09-21,79190D,0.83,0,1,1
2011-09-21,79321,35.46,2,5,2
2011-09-21,82011B,3.75,1,1,1
2011-09-21,82483,21.080000000000002,2,2,2
2011-09-21,82486,8.95,1,1,1
2011-09-21,82494L,23.98,0,5,3
2011-09-21,82551,2.46,1,1,1
2011-09-21,82567,15.86,2,8,2
2011-09-21,82578,2.75,1,5,1
2011-09-21,82580,9.0,2,10,6
2011-09-21,82581,4.0,1,6,2
2011-09-21,82582,162.46,3,84,3
2011-09-21,82583,8.26,0,2,2
2011-09-21,82600,29.330000000000002,1,13,2
2011-09-21,82616B,2.46,1,1,1
2011-09-21,82616C,2.46,1,1,1
2011-09-21,84029G,48.04,3,10,4
2011-09-21,84030E,25.29,2,5,2
2011-09-21,84031A,24.78,1,6,3
2011-09-21,84031B,8.26,1,2,2
2011-09-21,84032A,13.16,1,4,3
2011-09-21,84032B,44.02,2,14,3
2011-09-21,84050,8.26,1,2,1
2011-09-21,84077,6.93,1,11,2
2011-09-21,84279P,-7.5,1,-2,1
2011-09-21,84347,271.84,2,124,4
2011-09-21,84352,33.9,1,2,1
2011-09-21,84375,20.65,1,5,2
2011-09-21,84378,22.32,2,14,3
2011-09-21,84380,19.86,2,13,2
2011-09-21,84406B,58.09,2,13,3
2011-09-21,84508A,92.4,1,44,1
2011-09-21,84509A,37.3,1,5,3
2011-09-21,84510A,9.84,1,4,2
2011-09-21,84535B,2.11,1,2,2
2011-09-21,84536A,0.83,0,1,1
2011-09-21,84536B,0.83,0,1,1
2011-09-21,84568,7.5600000000000005,0,18,3
2011-09-21,84596B,17.47,2,25,4
2011-09-21,84596F,8.3,1,10,4
2011-09-21,84596G,4.15,1,5,3
2011-09-21,84598,4.62,0,11,2
2011-09-21,84625A,20.4,1,24,1
2011-09-21,84660A,13.43,1,17,1
2011-09-21,84692,7.47,1,9,3
2011-09-21,84711A,19.96,0,1,1
2011-09-21,84748,14.92,0,2,2
2011-09-21,84754,20.0,2,16,2
2011-09-21,84755,25.76,1,36,2
2011-09-21,84792,36.86,1,6,3
2011-09-21,84813,75.42,1,4,2
2011-09-21,84828,2.46,1,1,1
2011-09-21,84832,1.63,1,1,1
2011-09-21,84836,2.46,1,1,1
2011-09-21,84849A,3.29,0,1,1
2011-09-21,84859A,4.13,1,1,1
2011-09-21,84879,81.12,4,48,4
2011-09-21,84884A,8.29,0,1,1
2011-09-21,84907,15.3,0,2,1
2011-09-21,84913B,18.6,1,4,1
2011-09-21,84919,13.9,0,2,1
2011-09-21,84923,8.26,0,2,1
2011-09-21,84924A,14.92,1,2,2
2011-09-21,84926D,13.919999999999998,1,48,1
2011-09-21,84926F,2.46,1,1,1
2011-09-21,84945,61.2,2,72,2
2011-09-21,84946,52.14,2,33,3
2011-09-21,84947,30.0,1,24,1
2011-09-21,84951B,4.92,1,2,1
2011-09-21,84968D,24.96,1,1,1
2011-09-21,84969,29.119999999999997,2,4,3
2011-09-21,84970L,23.32,1,16,4
2011-09-21,84970S,16.64,1,8,2
2011-09-21,84971S,22.88,2,26,3
2011-09-21,84978,9.84,1,4,3
2011-09-21,84987,17.4,1,12,1
2011-09-21,84988,34.8,2,24,2
2011-09-21,84991,52.75,3,123,4
2011-09-21,84992,20.7,2,30,4
2011-09-21,84997B,294.9,2,78,2
2011-09-21,84997C,8.29,0,1,1
2011-09-21,84997D,33.19,1,7,2
2011-09-21,85014A,24.92,1,2,1
2011-09-21,85014B,142.45,2,13,3
2011-09-21,85015,15.6,1,24,1
2011-09-21,85017B,25.2,3,60,3
2011-09-21,85019A,30.0,1,24,1
2011-09-21,85019B,8.29,0,1,1
2011-09-21,85025B,6.58,0,2,1
2011-09-21,85032A,57.86,2,86,3
2011-09-21,85032B,4.89,0,3,2
2011-09-21,85032C,45.519999999999996,1,64,3
2011-09-21,85032D,9.43,1,13,2
2011-09-21,85035C,8.29,1,1,1
2011-09-21,85038,8.26,1,2,1
2011-09-21,85039A,16.299999999999997,1,10,4
2011-09-21,85039B,8.17,1,5,3
2011-09-21,85039C,1.63,0,1,1
2011-09-21,85040A,3.29,1,1,1
2011-09-21,85048,16.9,4,2,4
2011-09-21,85049A,49.8,4,35,5
2011-09-21,85049C,2.46,0,1,1
2011-09-21,85049E,9.84,1,4,2
2011-09-21,85049F,5.0,1,4,1
2011-09-21,85049G,5.0,1,4,1
2011-09-21,85049H,9.959999999999999,1,12,3
2011-09-21,85053,24.99,2,9,3
2011-09-21,85054,5.79,1,1,1
2011-09-21,85061W,1.63,0,1,1
2011-09-21,85066,24.96,0,1,1
2011-09-21,85071B,0.39,1,1,1
2011-09-21,85078,20.28,3,84,4
2011-09-21,85087,39.480000000000004,1,12,6
2011-09-21,85095,4.13,0,1,1
2011-09-21,85099B,773.97,4,419,9
2011-09-21,85099C,407.86,2,222,4
2011-09-21,85099F,393.15,2,210,5
2011-09-21,85116,3.26,0,2,1
2011-09-21,85123A,46.650000000000006,1,11,4
2011-09-21,85129D,4.92,1,2,1
2011-09-21,85131B,28.22,1,34,5
2011-09-21,85131C,1.66,1,2,1
2011-09-21,85131D,22.41,1,27,3
2011-09-21,85150,14.879999999999999,0,3,2
2011-09-21,85152,95.83000000000001,2,35,2
2011-09-21,85161,18.95,0,1,1
2011-09-21,85168B,8.29,1,1,1
2011-09-21,85169B,2.46,0,1,1
2011-09-21,85169D,15.0,1,12,1
2011-09-21,85170C,4.13,0,1,1
2011-09-21,85170D,4.13,1,1,1
2011-09-21,85174,32.37,1,3,2
2011-09-21,85176,1.63,1,1,1
2011-09-21,85178,22.38,1,15,3
2011-09-21,85184C,11.58,1,2,2
2011-09-21,85199L,2.5,0,-248,3
2011-09-21,85199S,7.47,1,9,5
2011-09-21,85203,0.79,0,1,1
2011-09-21,85204,0.84,0,2,2
2011-09-21,85211,3.95,1,5,1
2011-09-21,85212,6.959999999999999,1,24,1
2011-09-21,85227,3.26,1,2,2
2011-09-21,85231B,0.85,0,1,1
2011-09-21,85231G,1.63,1,1,1
2011-09-21,85232D,14.85,1,3,1
2011-09-21,90013B,4.15,0,1,1
2011-09-21,90022,3.73,0,1,1
2011-09-21,90023,4.15,0,1,1
2011-09-21,90030A,18.0,1,18,1
2011-09-21,90030C,18.0,1,18,1
2011-09-21,90072,4.15,0,1,1
2011-09-21,90087,1.63,1,1,1
2011-09-21,90093,1.63,1,1,1
2011-09-21,90114,4.92,0,2,1
2011-09-21,90119,9.84,1,4,1
2011-09-21,90129A,3.26,0,2,1
2011-09-21,90129B,3.26,0,2,1
2011-09-21,90129C,3.26,0,2,1
2011-09-21,90129D,3.26,0,2,1
2011-09-21,90129E,3.26,0,2,1
2011-09-21,90129F,3.26,0,2,1
2011-09-21,90143,7.9,0,1,1
2011-09-21,90158,4.98,0,1,1
2011-09-21,90166,4.15,1,1,1
2011-09-21,90198A,4.15,0,1,1
2011-09-21,90201A,2.95,1,1,1
2011-09-21,90201D,5.9,1,2,1
2011-09-21,90214A,1.66,0,2,2
2011-09-21,90214B,1.66,0,2,2
2011-09-21,90214H,1.66,0,2,2
2011-09-21,90214J,1.66,0,2,2
2011-09-21,90214K,0.83,0,1,1
2011-09-21,90214N,1.25,1,1,1
2011-09-21,90214R,0.83,0,1,1
2011-09-21,90214S,0.83,0,1,1
2011-09-21,C2,100.0,2,2,2
2011-09-21,CRUK,-608.66,1,-1,1
2011-09-21,DOT,2169.1,1,7,7
2011-09-21,M,-28.03,2,-23,3
2011-09-21,POST,365.0,6,18,6
2011-09-22,10135,25.0,2,20,2
2011-09-22,11001,27.04,1,16,1
2011-09-22,15036,19.92,1,24,1
2011-09-22,15039,3.4,1,4,1
2011-09-22,15056N,35.7,1,6,1
2011-09-22,15056P,17.85,1,3,1
2011-09-22,15060B,15.0,1,4,1
2011-09-22,16008,2.88,1,24,1
2011-09-22,16045,4.0,1,100,1
2011-09-22,16156L,10.5,1,25,1
2011-09-22,16161P,21.0,2,50,2
2011-09-22,16161U,10.5,1,25,1
2011-09-22,16169E,21.0,2,50,2
2011-09-22,16225,3.75,1,3,1
2011-09-22,16236,5.88,1,28,1
2011-09-22,16237,8.4,1,35,2
2011-09-22,17003,42.12,2,108,2
2011-09-22,20665,17.700000000000003,1,6,1
2011-09-22,20674,30.0,1,24,1
2011-09-22,20675,96.32000000000001,2,88,2
2011-09-22,20676,86.32000000000001,2,80,2
2011-09-22,20677,32.5,2,26,2
2011-09-22,20679,35.7,1,6,1
2011-09-22,20682,45.629999999999995,2,13,3
2011-09-22,20685,33.0,1,4,1
2011-09-22,20686,19.5,1,6,1
2011-09-22,20700,4.13,0,1,1
2011-09-22,20704,27.8,1,4,1
2011-09-22,20711,64.91999999999999,3,34,3
2011-09-22,20712,242.66000000000003,5,132,5
2011-09-22,20713,410.0,4,225,5
2011-09-22,20717,12.5,1,10,1
2011-09-22,20718,37.5,3,30,3
2011-09-22,20719,89.0,3,120,3
2011-09-22,20723,97.5,4,130,4
2011-09-22,20724,111.1,7,146,7
2011-09-22,20725,92.41,7,53,8
2011-09-22,20726,77.55,6,47,6
2011-09-22,20727,52.45,6,33,6
2011-09-22,20728,110.55,9,67,9
2011-09-22,20749,87.45,6,11,6
2011-09-22,20750,79.5,4,10,4
2011-09-22,20751,25.200000000000003,1,12,1
2011-09-22,20752,2.1,1,1,1
2011-09-22,20754,2.1,1,1,1
2011-09-22,20755,10.2,1,12,1
2011-09-22,20774,1.63,0,1,1
2011-09-22,20782,27.450000000000003,1,5,1
2011-09-22,20828,9.92,0,2,1
2011-09-22,20832,18.72,1,48,1
2011-09-22,20866,94.92,2,74,3
2011-09-22,20914,239.79000000000002,3,89,4
2011-09-22,20963,2.5,1,2,1
2011-09-22,20969,26.25,2,7,2
2011-09-22,20971,20.0,2,16,2
2011-09-22,20972,30.0,4,24,4
2011-09-22,20973,33.15,3,51,3
2011-09-22,20974,22.1,3,34,3
2011-09-22,20975,3.25,1,5,1
2011-09-22,20977,45.0,3,36,3
2011-09-22,20978,5.0,1,4,1
2011-09-22,20979,2.5,1,2,1
2011-09-22,20980,0.0,0,-7,1
2011-09-22,20981,37.4,5,44,5
2011-09-22,20982,4.18,2,4,3
2011-09-22,20983,11.899999999999999,2,14,2
2011-09-22,20984,1.7399999999999998,1,6,1
2011-09-22,20992,1.56,1,4,1
2011-09-22,20996,9.88,3,52,3
2011-09-22,21003,5.79,0,1,1
2011-09-22,21014,17.4,2,60,2
2011-09-22,21015,13.919999999999998,1,48,1
2011-09-22,21034,7.6,6,8,6
2011-09-22,21071,2.5,1,2,1
2011-09-22,21078,2.55,1,3,1
2011-09-22,21080,2.55,1,3,1
2011-09-22,21084,0.83,0,1,1
2011-09-22,21086,9.78,0,6,1
2011-09-22,21089,0.0,0,-7,1
2011-09-22,21090,0.83,0,1,1
2011-09-22,21098,6.25,1,5,2
2011-09-22,21112,5.79,0,1,1
2011-09-22,21114,10.79,0,1,1
2011-09-22,21121,2.46,0,1,1
2011-09-22,21122,30.0,1,24,1
2011-09-22,21123,0.83,0,1,1
2011-09-22,21124,30.0,1,24,1
2011-09-22,21136,108.16,4,64,4
2011-09-22,21137,81.36,1,24,1
2011-09-22,21154,30.0,4,24,4
2011-09-22,21155,45.900000000000006,2,18,2
2011-09-22,21156,21.45,2,11,2
2011-09-22,21158,10.139999999999999,2,26,2
2011-09-22,21159,0.78,1,2,1
2011-09-22,21162,10.53,3,27,3
2011-09-22,21163,10.139999999999999,3,26,3
2011-09-22,21165,10.89,1,5,2
2011-09-22,21166,62.400000000000006,3,30,3
2011-09-22,21169,37.18,2,22,2
2011-09-22,21172,21.75,2,15,2
2011-09-22,21174,62.370000000000005,3,29,4
2011-09-22,21175,81.46000000000001,3,31,4
2011-09-22,21181,102.9,5,49,5
2011-09-22,21191,4.13,0,1,1
2011-09-22,21207,1.63,0,1,1
2011-09-22,21210,34.8,2,24,2
2011-09-22,21211,2.92,0,1,1
2011-09-22,21212,105.85,8,217,9
2011-09-22,21213,19.95,3,35,4
2011-09-22,21216,-4.95,1,-1,1
2011-09-22,21217,19.9,1,2,1
2011-09-22,21219,37.5,2,30,2
2011-09-22,21222,12.5,1,10,1
2011-09-22,21231,9.96,2,7,3
2011-09-22,21232,9.96,2,7,3
2011-09-22,21238,0.85,1,1,1
2011-09-22,21239,20.4,1,24,1
2011-09-22,21240,13.6,2,16,2
2011-09-22,21242,27.04,1,16,1
2011-09-22,21244,13.52,1,8,1
2011-09-22,21258,51.0,1,4,1
2011-09-22,21259,23.8,1,4,1
2011-09-22,21260,29.25,2,9,2
2011-09-22,21306,13.919999999999998,2,48,2
2011-09-22,21314,4.13,0,1,1
2011-09-22,21326,12.690000000000001,1,15,2
2011-09-22,21328,3.3,1,2,1
2011-09-22,21329,11.55,2,7,2
2011-09-22,21340,0.0,2,0,2
2011-09-22,21352,97.80000000000001,3,28,3
2011-09-22,21358,0.83,0,1,1
2011-09-22,21365,9.0,1,12,1
2011-09-22,21375,10.79,0,1,1
2011-09-22,21376,10.79,0,1,1
2011-09-22,21380,35.400000000000006,1,12,1
2011-09-22,21381,45.63,2,27,2
2011-09-22,21385,6.52,0,4,1
2011-09-22,21390,3.75,1,3,1
2011-09-22,21391,2.25,1,3,1
2011-09-22,21394,18.72,1,48,1
2011-09-22,21400,2.88,1,24,1
2011-09-22,21401,8.64,2,72,2
2011-09-22,21403,8.64,2,72,2
2011-09-22,21428,25.5,3,6,3
2011-09-22,21429,60.45,5,31,5
2011-09-22,21430,37.5,2,10,2
2011-09-22,21446,75.0,1,60,1
2011-09-22,21452,17.700000000000003,1,6,1
2011-09-22,21470,22.5,1,6,1
2011-09-22,21471,22.5,1,6,1
2011-09-22,21479,17.0,1,4,1
2011-09-22,21481,155.19,6,41,6
2011-09-22,21484,21.25,2,5,2
2011-09-22,21485,124.64000000000001,5,24,6
2011-09-22,21495,21.0,2,50,2
2011-09-22,21497,21.0,2,50,2
2011-09-22,21498,10.5,1,25,1
2011-09-22,21506,20.99,2,49,3
2011-09-22,21507,0.83,0,1,1
2011-09-22,21509,0.83,0,1,1
2011-09-22,21524,8.25,1,1,1
2011-09-22,21558,22.95,2,9,2
2011-09-22,21559,148.95,3,69,3
2011-09-22,21563,17.700000000000003,1,6,1
2011-09-22,21581,13.5,1,6,1
2011-09-22,21584,1.65,1,1,1
2011-09-22,21588,17.85,2,7,2
2011-09-22,21592,1.25,1,1,1
2011-09-22,21621,238.0,3,28,3
2011-09-22,21622,29.700000000000003,1,6,1
2011-09-22,21623,19.9,1,2,1
2011-09-22,21625,34.75,1,5,1
2011-09-22,21636,18.0,1,24,1
2011-09-22,21642,13.919999999999998,1,48,1
2011-09-22,21647,25.200000000000003,1,12,1
2011-09-22,21648,60.0,2,48,2
2011-09-22,21650,9.12,1,48,1
2011-09-22,21654,0.0,0,-3,1
2011-09-22,21668,17.4,1,12,1
2011-09-22,21669,17.4,1,12,1
2011-09-22,21671,17.4,1,12,1
2011-09-22,21673,17.4,1,12,1
2011-09-22,21677,3.26,0,2,1
2011-09-22,21679,1.63,0,1,1
2011-09-22,21680,122.4,1,144,1
2011-09-22,21703,10.08,2,24,2
2011-09-22,21704,5.1,1,6,1
2011-09-22,21705,6.6,2,4,2
2011-09-22,21715,20.4,1,8,1
2011-09-22,21719,1.63,0,1,1
2011-09-22,21730,9.899999999999999,2,2,2
2011-09-22,21731,72.59,3,43,4
2011-09-22,21733,29.500000000000004,2,10,2
2011-09-22,21739,2.46,0,1,1
2011-09-22,21742,59.5,1,10,1
2011-09-22,21744,20.650000000000002,2,7,2
2011-09-22,21746,15.0,1,12,1
2011-09-22,21747,2.46,0,1,1
2011-09-22,21754,18.75,1,3,1
2011-09-22,21755,18.75,1,3,1
2011-09-22,21770,187.65,5,43,5
2011-09-22,21774,19.92,1,14,2
2011-09-22,21775,2.46,0,1,1
2011-09-22,21788,2.55,1,3,1
2011-09-22,21789,2.55,1,3,1
2011-09-22,21790,59.5,6,70,6
2011-09-22,21791,66.25,5,53,5
2011-09-22,21794,-3.95,1,-1,1
2011-09-22,21802,15.12,1,36,1
2011-09-22,21803,15.12,1,36,1
2011-09-22,21804,3.29,0,1,1
2011-09-22,21808,3.29,0,1,1
2011-09-22,21809,37.44,2,96,2
2011-09-22,21810,18.72,1,48,1
2011-09-22,21811,40.76,1,100,2
2011-09-22,21813,9.87,0,3,1
2011-09-22,21818,28.08,1,72,1
2011-09-22,21819,18.72,2,48,2
2011-09-22,21823,56.989999999999995,3,145,4
2011-09-22,21824,37.44,3,96,3
